ID,A,B,NEITHER
development-123,0.2200251817703247,0.1110817939043045,0.668893039226532
development-124,0.4699842035770416,0.44938355684280396,0.08063226193189621
development-125,0.040387533605098724,0.9407059550285339,0.018915735185146332
development-126,0.005238072015345097,0.8795089721679688,0.11525304615497589
development-127,0.0016563510289415717,0.982261061668396,0.016256490722298622
development-128,0.23587074875831604,0.753551185131073,0.010578035376966
development-129,0.9143962860107422,0.01872810162603855,0.0668756365776062
development-130,0.9901630282402039,0.0018156049773097038,0.00805202778428793
development-131,0.2163364589214325,0.7731679081916809,0.010530039668083191
development-132,0.7420732378959656,0.2404325306415558,0.017494235187768936
development-133,0.990409255027771,0.0016729123890399933,0.007952095940709114
development-134,0.030091052874922752,0.961053192615509,0.008855780586600304
development-135,0.0011265641078352928,0.988899827003479,0.010203984566032887
development-136,0.9928900003433228,0.0011924327118322253,0.0060837785713374615
development-137,0.989925742149353,0.0012588677927851677,0.009060686454176903
development-138,0.6936258673667908,0.1494024097919464,0.15697166323661804
development-139,0.7418974041938782,0.24949872493743896,0.008603867143392563
development-140,0.007572694681584835,0.9846209287643433,0.007829061709344387
development-141,0.8186919093132019,0.1639748215675354,0.0173332542181015
development-142,0.2557242512702942,0.10877187550067902,0.635503888130188
development-143,0.9914442300796509,0.0011030861642211676,0.007804113440215588
development-144,0.8813453912734985,0.0553649440407753,0.06331608444452286
development-145,0.8581721186637878,0.043531596660614014,0.09829629212617874
development-146,0.772659420967102,0.03979041427373886,0.18755021691322327
development-147,0.00128656136803329,0.9865351915359497,0.012467090040445328
development-148,0.974803626537323,0.007728505879640579,0.01746780052781105
development-149,0.06893810629844666,0.9086324572563171,0.02242943085730076
development-150,0.006030640564858913,0.9715390205383301,0.022451967000961304
development-151,0.9907912015914917,0.0011515534715726972,0.008288107812404633
development-152,0.006155538372695446,0.9874973297119141,0.006444229278713465
development-153,0.9846348762512207,0.002945816610008478,0.012419331818819046
development-154,0.05471700429916382,0.9293583631515503,0.01592455804347992
development-155,0.9826616048812866,0.0014613590901717544,0.016110476106405258
development-156,0.07945586740970612,0.19222773611545563,0.7283164262771606
development-157,0.0011225134367123246,0.9911563992500305,0.008102422580122948
development-158,0.9925613403320312,0.0011175605468451977,0.006604242138564587
development-159,0.9904676675796509,0.0012742298422381282,0.00849784817546606
development-160,0.9580501317977905,0.013025356456637383,0.02892443537712097
development-161,0.8502747416496277,0.14017395675182343,0.009551254101097584
development-162,0.00599167263135314,0.9861592054367065,0.007849140092730522
development-163,0.9882351160049438,0.004626240581274033,0.007138676941394806
development-164,0.9887467622756958,0.0013076525647193193,0.01018727757036686
development-165,0.002048404421657324,0.9894968271255493,0.00849355198442936
development-166,0.0017554830992594361,0.9740856289863586,0.02427915669977665
development-167,0.9933161735534668,0.001108371070586145,0.005906831473112106
development-168,0.0011645513586699963,0.9934245347976685,0.0056758844293653965
development-169,0.0012954259291291237,0.9924067258834839,0.0064617604948580265
development-170,0.9875115156173706,0.0011813105084002018,0.01165393553674221
development-171,0.0778820812702179,0.8927240371704102,0.029393916949629784
development-172,0.792174756526947,0.2003776580095291,0.007447604089975357
development-173,0.9920890927314758,0.0013286410830914974,0.0067070177756249905
development-174,0.5232445001602173,0.47314023971557617,0.0036152396351099014
development-175,0.9938859939575195,0.0011372449807822704,0.0051520285196602345
development-176,0.07911946624517441,0.8962368965148926,0.02467828430235386
development-177,0.0023345036897808313,0.9885393977165222,0.009126019664108753
development-178,0.0012243252713233232,0.991082489490509,0.007921617478132248
development-179,0.05870971083641052,0.055757809430360794,0.8855324983596802
development-180,0.9786742925643921,0.0024001137353479862,0.018949441611766815
development-181,0.08582239598035812,0.09580810368061066,0.8183695673942566
development-182,0.9905470013618469,0.0030606859363615513,0.00639232387766242
development-183,0.7747001051902771,0.14803078770637512,0.07726912945508957
development-184,0.8522309064865112,0.13259275257587433,0.015176331624388695
development-185,0.9865288734436035,0.0012110430980101228,0.012629169039428234
development-186,0.991590678691864,0.0012519035954028368,0.007525870110839605
development-187,0.050295423716306686,0.9266630411148071,0.02304152585566044
development-188,0.16914959251880646,0.7858569025993347,0.04499347507953644
development-189,0.3221997320652008,0.6573978066444397,0.0204024575650692
development-190,0.9840361475944519,0.0014251049142330885,0.014663335867226124
development-191,0.21296529471874237,0.39808982610702515,0.3889448046684265
development-192,0.9554157257080078,0.03575719892978668,0.008827067911624908
development-193,0.0033255810849368572,0.9873096346855164,0.009426841512322426
development-194,0.9791895747184753,0.010285666212439537,0.010596930049359798
development-195,0.5557623505592346,0.25902408361434937,0.18521356582641602
development-196,0.9900906682014465,0.0012127103982493281,0.008836993016302586
development-197,0.9690558314323425,0.012132006697356701,0.0188121534883976
development-198,0.00966449361294508,0.9802929162979126,0.010042669251561165
development-199,0.9824676513671875,0.0018353250343352556,0.015853654593229294
development-200,0.964523196220398,0.012005888856947422,0.023470960557460785
development-201,0.11823983490467072,0.08154438436031342,0.8002158403396606
development-202,0.0930531844496727,0.8758289217948914,0.031117847189307213
development-203,0.9908896684646606,0.0016267579048871994,0.007572726812213659
development-204,0.00956809800118208,0.9772478938102722,0.013183954171836376
development-205,0.009700477123260498,0.9771868586540222,0.013116863556206226
development-206,0.9883085489273071,0.0012322540860623121,0.010747845284640789
development-207,0.0013960262294858694,0.9911289215087891,0.007520744111388922
development-208,0.9901919364929199,0.001238180324435234,0.008885309100151062
development-209,0.20602624118328094,0.7845718264579773,0.00940192025154829
development-210,0.02687692642211914,0.8318321108818054,0.14129093289375305
development-211,0.02164064347743988,0.9731321334838867,0.005227205343544483
development-212,0.27660661935806274,0.7175084948539734,0.005884847603738308
development-213,0.01263822615146637,0.9775485992431641,0.00981312245130539
development-214,0.267931193113327,0.1553681492805481,0.5767006874084473
development-215,0.0028897603042423725,0.9868998527526855,0.010293956845998764
development-216,0.014759999699890614,0.9657191038131714,0.019520912319421768
development-217,0.9867287874221802,0.0012161122867837548,0.01229819841682911
development-218,0.0014981564600020647,0.9840723872184753,0.014595186337828636
development-219,0.00841282494366169,0.9812296628952026,0.010357463732361794
development-220,0.0011369072599336505,0.993301272392273,0.0058596995659172535
development-221,0.8710799217224121,0.10980280488729477,0.01911732368171215
development-222,0.994378924369812,0.0011215939885005355,0.004908406641334295
development-223,0.9445823431015015,0.01838349550962448,0.03703412413597107
development-224,0.14585180580615997,0.7736974954605103,0.08045075833797455
development-225,0.9924033284187317,0.002039473969489336,0.005583013407886028
development-226,0.9936316609382629,0.001196901430375874,0.005232049617916346
development-227,0.0011155821848660707,0.9924067258834839,0.006935939192771912
development-228,0.2929949164390564,0.10592682659626007,0.6010782122612
development-229,0.001446265378035605,0.9912782907485962,0.007423446513712406
development-230,0.004744858015328646,0.959433913230896,0.035866402089595795
development-231,0.0014163991436362267,0.9920288324356079,0.006724520120769739
development-232,0.035899192094802856,0.7390835881233215,0.2250172197818756
development-233,0.9869937896728516,0.001600176328793168,0.011594152078032494
development-234,0.14514818787574768,0.08769749104976654,0.767154335975647
development-235,0.019196251407265663,0.9718360900878906,0.008967692963778973
development-236,0.0014029372250661254,0.9893491864204407,0.009337336756289005
development-237,0.00137328018900007,0.989958643913269,0.008730820380151272
development-238,0.010563834570348263,0.9785497784614563,0.01088637299835682
development-239,0.9910899996757507,0.003174250479787588,0.005735713988542557
development-240,0.054556954652071,0.05128350108861923,0.8941594958305359
development-241,0.001390113728120923,0.9883731603622437,0.01049082912504673
development-242,0.7800663113594055,0.19389140605926514,0.026042301207780838
development-243,0.0013362112222239375,0.9868823885917664,0.011998100206255913
development-244,0.9940613508224487,0.0011860653758049011,0.005108213983476162
development-245,0.054007090628147125,0.05395376682281494,0.8920391201972961
development-246,0.00739437947049737,0.9782472848892212,0.01435830444097519
development-247,0.26112180948257446,0.03832663968205452,0.7005515098571777
development-248,0.15848509967327118,0.8278898000717163,0.013625082559883595
development-249,0.947732150554657,0.04025248438119888,0.012015384621918201
development-250,0.07847057282924652,0.895909309387207,0.025633398443460464
development-251,0.0052594589069485664,0.9768862724304199,0.017854290083050728
development-252,0.9823147654533386,0.005122329108417034,0.012562873773276806
development-253,0.9886506795883179,0.0012269094586372375,0.010456997901201248
development-254,0.07623288780450821,0.9090614318847656,0.014705779030919075
development-255,0.07402492314577103,0.07179953902959824,0.8541755676269531
development-256,0.34871211647987366,0.6440243721008301,0.007263486739248037
development-257,0.09818641096353531,0.07823246717453003,0.8235810995101929
development-258,0.014051934704184532,0.9713386297225952,0.014629000797867775
development-259,0.9900013208389282,0.0011689569801092148,0.00922482367604971
development-260,0.06429819762706757,0.9259349703788757,0.00976682361215353
development-261,0.754429817199707,0.22966830432415009,0.015901846811175346
development-262,0.0033859845716506243,0.985953152179718,0.01066093984991312
development-263,0.002949152607470751,0.988118052482605,0.008981803432106972
development-264,0.7563294172286987,0.06555277854204178,0.1781177818775177
development-265,0.8349164128303528,0.15691709518432617,0.008166428655385971
development-266,0.9912937879562378,0.0020760255865752697,0.006703396327793598
development-267,0.009962871670722961,0.9810128211975098,0.009024298749864101
development-268,0.7496618032455444,0.017415726557374,0.23292246460914612
development-269,0.0011779869673773646,0.9929914474487305,0.006178158801048994
development-270,0.03623047471046448,0.9544069170951843,0.009362628683447838
development-271,0.9834662675857544,0.002373612252995372,0.0142260966822505
development-272,0.0016892403364181519,0.9900636672973633,0.008247120305895805
development-273,0.04129420593380928,0.4920595586299896,0.466646283864975
development-274,0.9700251817703247,0.018953057006001472,0.011028592474758625
development-275,0.13525380194187164,0.8495962023735046,0.01514995377510786
development-276,0.12789501249790192,0.8170627355575562,0.055042244493961334
development-277,0.6362901926040649,0.31879329681396484,0.044916536659002304
development-278,0.9828964471817017,0.0013489353004842997,0.016016485169529915
development-279,0.09258810430765152,0.9014483690261841,0.005985196679830551
development-280,0.02610671892762184,0.7764744758605957,0.19741873443126678
development-281,0.0012187283718958497,0.9924419522285461,0.006703976541757584
development-282,0.001995658967643976,0.9737569689750671,0.02434195764362812
development-283,0.008171816356480122,0.9838288426399231,0.008005225099623203
development-284,0.0011593408416956663,0.9907028079032898,0.008443383499979973
development-285,0.988258957862854,0.0012631698045879602,0.010689178481698036
development-286,0.9360752105712891,0.05329401046037674,0.010630737990140915
development-287,0.9792072176933289,0.007681942079216242,0.013110829517245293
development-288,0.0025255787186324596,0.9891089200973511,0.008365512825548649
development-289,0.9924582242965698,0.001136344508267939,0.006770336534827948
development-290,0.0427103154361248,0.8014445304870605,0.15584520995616913
development-291,0.9930517077445984,0.001093157334253192,0.006208447273820639
development-292,0.9822826385498047,0.002171276370063424,0.01566152274608612
development-293,0.0012170042609795928,0.9886506795883179,0.010419328697025776
development-294,0.9925225973129272,0.0011232678079977632,0.006721365265548229
development-295,0.0032913635950535536,0.9843543171882629,0.012354356236755848
development-296,0.9741576313972473,0.0067302510142326355,0.019112078472971916
development-297,0.9841501116752625,0.008728725835680962,0.007147582713514566
development-298,0.7765039801597595,0.2121148407459259,0.011381126008927822
development-299,0.9929378628730774,0.0011087411548942327,0.006315514445304871
development-300,0.9867491722106934,0.005176788195967674,0.008073972538113594
development-301,0.008815154433250427,0.9841357469558716,0.007068393286317587
development-302,0.12647110223770142,0.8458729982376099,0.027655983343720436
development-303,0.8579879999160767,0.12744617462158203,0.014565840363502502
development-304,0.9851247072219849,0.008073201403021812,0.006802113261073828
development-305,0.036325812339782715,0.9382697939872742,0.02540438435971737
development-306,0.0011258369777351618,0.9916470646858215,0.0075668394565582275
development-307,0.9892897605895996,0.0027941297739744186,0.007916154339909554
development-308,0.12381942570209503,0.10842514038085938,0.767755389213562
development-309,0.001193351112306118,0.9853957891464233,0.013625791296362877
development-310,0.27841997146606445,0.7050057649612427,0.016574321314692497
development-311,0.9811109304428101,0.002357012126594782,0.016552483662962914
development-312,0.9670242071151733,0.026926377788186073,0.006049344781786203
development-313,0.0014804197708144784,0.9842132329940796,0.014476860873401165
development-314,0.9914199709892273,0.0011391096049919724,0.007758626248687506
development-315,0.9873189926147461,0.0030936836265027523,0.009810310788452625
development-316,0.9862273335456848,0.00629448750987649,0.007513801567256451
development-317,0.4298294484615326,0.552869975566864,0.017300564795732498
development-318,0.4126972258090973,0.5792471170425415,0.008055661804974079
development-319,0.9930585026741028,0.0011200576554983854,0.006197000853717327
development-320,0.9807068705558777,0.0015368249733000994,0.017764290794730186
development-321,0.9937570691108704,0.001107937889173627,0.005440032109618187
development-322,0.002041233703494072,0.9897963404655457,0.008258569054305553
development-323,0.9567128419876099,0.013012588024139404,0.030274584889411926
development-324,0.42741256952285767,0.5590311288833618,0.013556301593780518
development-325,0.0015625732485204935,0.9890364408493042,0.009461111389100552
development-326,0.5891353487968445,0.39436906576156616,0.016495659947395325
development-327,0.9911789894104004,0.0019444847712293267,0.006982265505939722
development-328,0.0848289206624031,0.08403702825307846,0.831134021282196
development-329,0.0011685630306601524,0.9897371530532837,0.009387201629579067
development-330,0.993365466594696,0.001116508268751204,0.005826935172080994
development-331,0.014262432232499123,0.9693264961242676,0.01641099713742733
development-332,0.0012405324960127473,0.9890515208244324,0.009994259104132652
development-333,0.2968851625919342,0.056054480373859406,0.6470603346824646
development-334,0.9884157180786133,0.0011848749127238989,0.010591411963105202
development-335,0.41074222326278687,0.05582209303975105,0.5334357023239136
development-336,0.6485010385513306,0.023550212383270264,0.32794877886772156
development-337,0.025078490376472473,0.9158503413200378,0.059071145951747894
development-338,0.9866372346878052,0.001278711250051856,0.012373683974146843
development-339,0.9825481176376343,0.0031031828839331865,0.01436464674770832
development-340,0.025342529639601707,0.9610064625740051,0.013651031069457531
development-341,0.6533644795417786,0.02952030673623085,0.3171152174472809
development-342,0.001240203739143908,0.9929558038711548,0.0061740512028336525
development-343,0.9924756288528442,0.001296257833018899,0.006387532688677311
development-344,0.0019424731144681573,0.9756189584732056,0.022583093494176865
development-345,0.001893893233500421,0.9887464642524719,0.009368903934955597
development-346,0.13228552043437958,0.06119240075349808,0.8065220713615417
development-347,0.9867719411849976,0.001902629854157567,0.011343749240040779
development-348,0.1479502171278,0.7814475297927856,0.07060231268405914
development-349,0.09688042849302292,0.14360162615776062,0.7595179080963135
development-350,0.7191293835639954,0.13143542408943176,0.1494351625442505
development-351,0.07609610259532928,0.08128891885280609,0.8426149487495422
development-352,0.9890168905258179,0.0013442188501358032,0.009830240160226822
development-353,0.022333156317472458,0.804601788520813,0.17306514084339142
development-354,0.20474299788475037,0.7393343448638916,0.05592265725135803
development-355,0.4351484775543213,0.5161010026931763,0.04875053092837334
development-356,0.9458402395248413,0.02621879242360592,0.027940863743424416
development-357,0.9217556715011597,0.036764487624168396,0.04147978872060776
development-358,0.1090182289481163,0.4964292645454407,0.3945525586605072
development-359,0.009492811746895313,0.9723329544067383,0.018174203112721443
development-360,0.9939035177230835,0.001105209463275969,0.005123766139149666
development-361,0.48190850019454956,0.48462238907814026,0.03346908837556839
development-362,0.02032974734902382,0.9657523036003113,0.013917920179665089
development-363,0.0034146427642554045,0.9857583045959473,0.01082705520093441
development-364,0.9941478967666626,0.0010695799719542265,0.005232630297541618
development-365,0.8844356536865234,0.10204648971557617,0.013517847284674644
development-366,0.030711863189935684,0.6553945541381836,0.313893586397171
development-367,0.8383380770683289,0.15507158637046814,0.006611059419810772
development-368,0.9926353693008423,0.001135398750193417,0.006411311682313681
development-369,0.061870355159044266,0.7432981729507446,0.1948315054178238
development-370,0.9840527772903442,0.003261009929701686,0.012695158831775188
development-371,0.02698468789458275,0.9654625058174133,0.007552813738584518
development-372,0.015278954990208149,0.965293288230896,0.01942773163318634
development-373,0.7689021825790405,0.09852619469165802,0.13257160782814026
development-374,0.0011697087902575731,0.9934639930725098,0.0057920003309845924
development-375,0.06489155441522598,0.0638868436217308,0.871221661567688
development-376,0.06130852550268173,0.9249122738838196,0.013779173605144024
development-377,0.875597357749939,0.03865400701761246,0.0857485830783844
development-378,0.0011901529505848885,0.9867839813232422,0.01237246673554182
development-379,0.01816723681986332,0.9681652188301086,0.013667499646544456
development-380,0.9849077463150024,0.002422319259494543,0.012688256800174713
development-381,0.9847441911697388,0.001231496105901897,0.014425104483962059
development-382,0.0014823286328464746,0.9917613863945007,0.006875768303871155
development-383,0.9884861707687378,0.004108580760657787,0.007443482521921396
development-384,0.1841149479150772,0.7962658405303955,0.019619232043623924
development-385,0.0866759866476059,0.897730827331543,0.015593132004141808
development-386,0.9853050112724304,0.0012294668704271317,0.01369626633822918
development-387,0.8480762243270874,0.13290764391422272,0.019016055390238762
development-388,0.23486566543579102,0.7511225938796997,0.014011705294251442
development-389,0.9888449907302856,0.0012183287180960178,0.010200178250670433
development-390,0.39718255400657654,0.592191755771637,0.010625684633851051
development-391,0.9852310419082642,0.006578781642019749,0.008208017796278
development-392,0.9809678792953491,0.002192129148170352,0.016839951276779175
development-393,0.0012064806651324034,0.9919209480285645,0.00726013770326972
development-394,0.22247453033924103,0.7716057896614075,0.005919698625802994
development-395,0.11974640935659409,0.10945861041545868,0.7707949876785278
development-396,0.16654226183891296,0.8247026205062866,0.008755018934607506
development-397,0.05315161496400833,0.9192568063735962,0.027591636404395103
development-398,0.0050118789076805115,0.9679256677627563,0.027062509208917618
development-399,0.987787127494812,0.0013984165852889419,0.010980339720845222
development-400,0.0928848385810852,0.33335667848587036,0.5737584829330444
development-401,0.9854710698127747,0.003095438238233328,0.011456017382442951
development-402,0.0016922991489991546,0.9787095785140991,0.0196845680475235
development-403,0.0012865409953519702,0.9941112399101257,0.0049242316745221615
development-404,0.9827201962471008,0.002008073264732957,0.015271718613803387
development-405,0.09957268089056015,0.07681671530008316,0.8236106038093567
development-406,0.9886854887008667,0.0012304701376706362,0.010389616712927818
development-407,0.10502977669239044,0.09483367949724197,0.8001365661621094
development-408,0.8373063206672668,0.144246906042099,0.018446732312440872
development-409,0.9900693893432617,0.0011231784010306,0.009195485152304173
development-410,0.991260826587677,0.0022354822140187025,0.006505095865577459
development-411,0.972216010093689,0.0018048727652058005,0.0261255893856287
development-412,0.9932644963264465,0.0011113162618130445,0.0060281166806817055
development-413,0.001889649429358542,0.9876497983932495,0.010479552671313286
development-414,0.9932264089584351,0.0013177823275327682,0.005660247057676315
development-415,0.0012890725629404187,0.9872074127197266,0.011634496971964836
development-416,0.002075660740956664,0.9869562387466431,0.011040393263101578
development-417,0.9931408166885376,0.0014421890955418348,0.005605578422546387
development-418,0.5242079496383667,0.1563338190317154,0.3194582462310791
development-419,0.9884821772575378,0.003451850963756442,0.008065931499004364
development-420,0.9927077293395996,0.001293231500312686,0.006240185350179672
development-421,0.768160343170166,0.22559642791748047,0.006243196316063404
development-422,0.9907722473144531,0.0014539563562721014,0.00782325305044651
development-423,0.9904217720031738,0.001665727817453444,0.007913741283118725
development-424,0.9831067323684692,0.001416419050656259,0.01572440192103386
development-425,0.9881241917610168,0.0011320661287754774,0.011039076372981071
development-426,0.007160298526287079,0.9793754816055298,0.013464227318763733
development-427,0.0797789916396141,0.09929396212100983,0.8209269642829895
development-428,0.9936040639877319,0.001157506718300283,0.005524070933461189
development-429,0.056817106902599335,0.16240403056144714,0.7807788848876953
development-430,0.9685150384902954,0.00554476585239172,0.02594022825360298
development-431,0.00190778321120888,0.9833973050117493,0.014694834128022194
development-432,0.01969234272837639,0.9670513868331909,0.013256251811981201
development-433,0.9907022714614868,0.001168855931609869,0.008365551941096783
development-434,0.9808880090713501,0.0024747992865741253,0.016637176275253296
development-435,0.005987818352878094,0.9834595918655396,0.010574704967439175
development-436,0.0058417487889528275,0.9806709289550781,0.013494503684341908
development-437,0.990033745765686,0.0012238638009876013,0.008901610970497131
development-438,0.09425543248653412,0.8412337303161621,0.06451085954904556
development-439,0.08893028646707535,0.07000472396612167,0.8410650491714478
development-440,0.0011974411318078637,0.9913872480392456,0.007766001857817173
development-441,0.9870530962944031,0.0011539707193151116,0.012074990198016167
development-442,0.07252833247184753,0.8979266881942749,0.02954496070742607
development-443,0.10339349508285522,0.6893980503082275,0.20720839500427246
development-444,0.01261077355593443,0.8496076464653015,0.13778159022331238
development-445,0.004374369513243437,0.9836107492446899,0.012113380245864391
development-446,0.006326321512460709,0.9830780029296875,0.01059566717594862
development-447,0.9872471690177917,0.002598884981125593,0.010230951011180878
